,appid,steamspy_tags
30253,511340,Adventure
30254,511340,Indie
30255,511340,Post-apocalyptic
30256,511350,Casual
30257,511350,Sexual Content
30258,511350,Indie
30259,511370,Action
30260,511370,Adventure
30261,511370,VR
30262,511380,Casual
30263,511380,Strategy
30264,511380,Indie
30265,511390,Indie
30266,511390,Action
30267,511390,Strategy
30268,511420,Early Access
30269,511420,Casual
30270,511420,Action
30271,511430,Early Access
30272,511430,Simulation
30273,511430,Indie
30274,511460,Action
30275,511460,Indie
30276,511460,Top-Down
30277,511470,Casual
30278,511470,Puzzle
30279,511470,Relaxing
30280,511490,Indie
30281,511490,Adventure
30282,511490,Gore
30283,511500,Indie
30284,511500,Strategy
30285,511500,Tower Defense
30286,511540,Early Access
30287,511540,Indie
30288,511540,Action
30289,511560,Sports
30290,511560,Indie
30291,511560,Casual
30292,511570,Action
30293,511570,Indie
30294,511570,VR
30295,511600,Indie
30296,511600,VR
30297,511600,FPS
30298,511610,Early Access
30299,511610,Action
30300,511610,Indie
30301,511630,RPG
30302,511630,Indie
30303,511630,RPGMaker
30304,511660,Action
30305,511660,Casual
30306,511680,Anime
30307,511680,Action
30308,511680,Hack and Slash
30309,511690,Indie
30310,511690,Adventure
30311,511690,Casual
30312,511700,Early Access
30313,511700,Action
30314,511700,Indie
30315,511740,Sexual Content
30316,511740,Anime
30317,511740,Nudity
30318,511750,Casual
30319,511750,Action
30320,511750,RPG
30321,511790,Early Access
30322,511790,Simulation
30323,511790,Strategy
30324,511800,Free to Play
30325,511800,Action
30326,511800,Multiplayer
30327,511810,Strategy
30328,511810,Chess
30329,511820,Strategy
30330,511820,Indie
30331,511820,Casual
30332,511830,Early Access
30333,511830,Action
30334,511830,Indie
30335,511920,Indie
30336,511920,Puzzle
30337,511920,2D
30338,512000,Action
30339,512000,Adventure
30340,512000,Indie
30341,512020,Indie
30342,512020,Casual
30343,512020,Action
30344,512060,Memes
30345,512060,Anime
30346,512060,Visual Novel
30347,512070,Indie
30348,512070,Strategy
30349,512070,RPG
30350,512080,Sports
30351,512080,Adventure
30352,512080,VR
30353,512090,Strategy
30354,512090,Action
30355,512090,Indie
30356,512110,Indie
30357,512110,Casual
30358,512110,VR
30359,512120,Early Access
30360,512120,Action
30361,512120,Metroidvania
30362,512150,Action
30363,512150,Indie
30364,512150,Swordplay
30365,512160,Indie
30366,512160,Sports
30367,512160,Casual
30368,512170,Early Access
30369,512170,Indie
30370,512170,Casual
30371,512180,Adventure
30372,512180,Visual Novel
30373,512180,Otome
30374,512220,Adventure
30375,512220,Co-op
30376,512220,Dungeon Crawler
30377,512230,Casual
30378,512230,Indie
30379,512230,Platformer
30380,512240,Action
30381,512240,Indie
30382,512240,Casual
30383,512250,Indie
30384,512250,Simulation
30385,512250,Comedy
30386,512260,Casual
30387,512260,Indie
30388,512260,Card Game
30389,512270,Action
30390,512270,Adventure
30391,512270,VR
30392,512300,Adventure
30393,512300,Open World
30394,512300,3D Platformer
30395,512370,Indie
30396,512370,Horror
30397,512370,Beat 'em up
30398,512400,Early Access
30399,512400,Utilities
30400,512410,Action
30401,512410,Indie
30402,512410,Casual
30403,512420,Early Access
30404,512420,Action
30405,512420,Indie
30406,512430,Action
30407,512430,Indie
30408,512430,Casual
30409,512450,Casual
30410,512450,Indie
30411,512450,Puzzle
30412,512460,Early Access
30413,512460,Action
30414,512460,Indie
30415,512470,Free to Play
30416,512470,Pirates
30417,512470,Multiplayer
30418,512490,Action
30419,512490,Indie
30420,512490,Zombies
30421,512550,Action
30422,512550,Adventure
30423,512550,Indie
30424,512560,Early Access
30425,512560,Strategy
30426,512560,Card Game
30427,512600,Adventure
30428,512600,Anime
30429,512600,Visual Novel
30430,512610,Adventure
30431,512610,Otome
30432,512610,Visual Novel
30433,512640,Indie
30434,512640,RPG
30435,512640,RPGMaker
30436,512680,Casual
30437,512680,Action
30438,512680,Indie
30439,512700,Action
30440,512700,Adventure
30441,512700,Indie
30442,512740,Indie
30443,512740,Casual
30444,512740,Puzzle
30445,512750,Early Access
30446,512750,Action
30447,512750,Adventure
30448,512770,Action
30449,512770,Indie
30450,512770,Shooter
30451,512790,Adventure
30452,512790,Puzzle
30453,512790,Indie
30454,512830,Early Access
30455,512830,Casual
30456,512830,Adventure
30457,512900,Early Access
30458,512900,Pixel Graphics
30459,512900,Rogue-like
30460,512920,Action
30461,512920,Indie
30462,512920,Top-Down Shooter
30463,513000,Free to Play
30464,513000,Action
30465,513000,Multiplayer
30466,513050,Early Access
30467,513050,Action
30468,513050,Adventure
30469,513060,Early Access
30470,513060,Strategy
30471,513060,Adventure
30472,513140,Action
30473,513140,Strategy
30474,513140,Adventure
30475,513190,Early Access
30476,513190,Action
30477,513190,Indie
30478,513210,Early Access
30479,513210,Free to Play
30480,513210,Indie
30481,513230,Indie
30482,513230,Story Rich
30483,513230,Memes
30484,513240,Racing
30485,513240,Indie
30486,513240,Simulation
30487,513250,Action
30488,513250,Indie
30489,513250,Adventure
30490,513260,Adventure
30491,513260,Casual
30492,513260,Hidden Object
30493,513270,Action
30494,513270,Horror
30495,513270,VR
30496,513290,Adventure
30497,513290,Violent
30498,513290,Gore
30499,513300,Action
30500,513300,Racing
30501,513300,Indie
30502,513310,Early Access
30503,513310,Indie
30504,513310,Sports
30505,513320,Adventure
30506,513320,Indie
30507,513320,VR
30508,513330,Early Access
30509,513330,Simulation
30510,513330,Strategy
30511,513340,Adventure
30512,513340,Indie
30513,513340,Puzzle
30514,513360,Indie
30515,513360,Puzzle
30516,513360,Sandbox
30517,513370,Indie
30518,513370,Action
30519,513370,Adventure
30520,513420,Adventure
30521,513420,Indie
30522,513420,RPG
30523,513440,Free to Play
30524,513440,Strategy
30525,513440,Massively Multiplayer
30526,513450,Free to Play
30527,513450,Cute
30528,513450,Indie
30529,513460,Early Access
30530,513460,Strategy
30531,513460,Indie
30532,513480,Indie
30533,513480,Simulation
30534,513480,Adventure
30535,513490,Indie
30536,513490,VR
30537,513490,Historical
30538,513510,Indie
30539,513510,Music
30540,513510,Rhythm
30541,513530,Indie
30542,513530,Simulation
30543,513540,Action
30544,513540,Indie
30545,513540,Violent
30546,513550,Casual
30547,513550,Indie
30548,513550,Adventure
30549,513560,Free to Play
30550,513560,Pixel Graphics
30551,513560,Multiplayer
30552,513570,Adventure
30553,513570,Indie
30554,513570,Action
30555,513580,Indie
30556,513580,Action
30557,513580,Space
30558,513590,Early Access
30559,513590,Casual
30560,513590,Strategy
30561,513600,Casual
30562,513600,Indie
30563,513610,Indie
30564,513610,Action
30565,513610,Casual
30566,513620,Action
30567,513620,Indie
30568,513620,Casual
30569,513630,Strategy
30570,513630,Action
30571,513630,Adventure
30572,513690,Racing
30573,513690,Indie
30574,513690,Destruction
30575,513710,Early Access
30576,513710,Survival
30577,513710,Open World
30578,513720,Strategy
30579,513720,Pirates
30580,513740,Indie
30581,513740,Adventure
30582,513740,Horror
30583,513770,Action
30584,513770,Indie
30585,513770,Casual
30586,513780,Indie
30587,513780,Casual
30588,513780,Runner
30589,513790,Early Access
30590,513790,VR
30591,513810,Adventure
30592,513810,Lovecraftian
30593,513820,Strategy
30594,513820,Action
30595,513820,Indie
30596,513840,Action
30597,513840,Indie
30598,513840,4 Player Local
30599,513860,Adventure
30600,513860,VR
30601,513860,Walking Simulator
30602,513880,Early Access
30603,513880,Action
30604,513880,Casual
30605,513890,Adventure
30606,513890,Point & Click
30607,513890,Mythology
30608,513920,Indie
30609,513920,Action
30610,513920,Bullet Hell
30611,513930,Racing
30612,513930,Indie
30613,513930,Casual
30614,513960,Action
30615,513960,Indie
30616,513960,Early Access
30617,513980,Indie
30618,513980,Casual
30619,513980,Arcade
30620,513990,Adventure
30621,513990,Strategy
30622,513990,Casual
30623,514010,Simulation
30624,514010,Sports
30625,514010,Strategy
30626,514050,Action
30627,514050,Strategy
30628,514080,Action
30629,514080,Strategy
30630,514080,World War II
30631,514090,Casual
30632,514090,Simulation
30633,514090,Puzzle
30634,514140,Action
30635,514150,Action
30636,514150,FPS
30637,514160,Simulation
30638,514160,Driving
30639,514170,Simulation
30640,514180,Simulation
30641,514180,Driving
30642,514200,Early Access
30643,514200,Casual
30644,514200,Strategy
30645,514220,Action
30646,514220,Adventure
30647,514220,Indie
30648,514240,Action
30649,514240,Adventure
30650,514240,Indie
30651,514290,Simulation
30652,514290,Building
30653,514290,Sandbox
30654,514310,Nudity
30655,514310,Anime
30656,514310,Sexual Content
30657,514340,Action
30658,514340,Indie
30659,514340,Aliens
30660,514350,Action
30661,514350,Casual
30662,514350,Simulation
30663,514360,Action
30664,514360,Indie
30665,514360,Violent
30666,514370,Early Access
30667,514370,Racing
30668,514370,Action
30669,514390,Free to Play
30670,514390,Indie
30671,514390,Action
30672,514400,Early Access
30673,514400,RPG
30674,514400,Casual
30675,514410,Early Access
30676,514410,Adventure
30677,514410,Indie
30678,514460,Racing
30679,514460,Action
30680,514460,Indie
30681,514470,Strategy
30682,514470,Casual
30683,514480,Casual
30684,514480,Strategy
30685,514480,Board Game
30686,514490,Casual
30687,514490,Puzzle
30688,514500,Early Access
30689,514500,Strategy
30690,514500,Simulation
30691,514510,Action
30692,514510,Indie
30693,514510,Gore
30694,514520,Indie
30695,514520,Horror
30696,514530,Casual
30697,514530,Racing
30698,514530,Strategy
30699,514540,Adventure
30700,514540,Indie
30701,514540,RPG
30702,514550,Casual
30703,514550,Action
30704,514570,Action
30705,514570,Indie
30706,514570,Casual
30707,514580,Indie
30708,514580,Casual
30709,514580,Action
30710,514620,Action
30711,514620,Indie
30712,514620,Touch-Friendly
30713,514640,Action
30714,514640,Indie
30715,514640,Casual
30716,514650,Casual
30717,514650,Indie
30718,514660,Action
30719,514660,Indie
30720,514660,Twin Stick Shooter
30721,514670,Simulation
30722,514670,Indie
30723,514670,Sandbox
30724,514700,Adventure
30725,514700,Casual
30726,514700,Hidden Object
30727,514710,Early Access
30728,514710,Indie
30729,514710,Casual
30730,514720,Adventure
30731,514720,Casual
30732,514720,Hidden Object
30733,514730,Adventure
30734,514730,Casual
30735,514730,Hidden Object
30736,514740,Adventure
30737,514740,Casual
30738,514740,Hidden Object
30739,514750,Adventure
30740,514750,Casual
30741,514760,Adventure
30742,514760,Casual
30743,514760,Hidden Object
30744,514770,Casual
30745,514780,Casual
30746,514780,Card Game
30747,514780,Singleplayer
30748,514810,Action
30749,514810,Indie
30750,514810,Platformer
30751,514820,Action
30752,514820,Casual
30753,514820,VR
30754,514830,Indie
30755,514830,Adventure
30756,514830,Action
30757,514870,Strategy
30758,514870,Indie
30759,514870,Casual
30760,514890,Action
30761,514890,Adventure
30762,514890,Casual
30763,514900,Cyberpunk
30764,514900,Horror
30765,514900,Psychological Horror
30766,514920,Racing
30767,514920,Indie
30768,514920,Destruction
30769,514930,Action
30770,514930,Indie
30771,514930,Casual
30772,514990,RPG
30773,514990,Action
30774,514990,Adventure
30775,515000,Casual
30776,515000,Adventure
30777,515000,RPG
30778,515010,Early Access
30779,515010,Action
30780,515010,Indie
30781,515020,Free to Play
30782,515020,Simulation
30783,515020,Casual
30784,515040,Memes
30785,515040,Post-apocalyptic
30786,515040,Political
30787,515180,Simulation
30788,515180,Driving
30789,515180,Multiplayer
30790,515200,Action
30791,515200,Indie
30792,515220,Racing
30793,515220,Sports
30794,515220,Simulation
30795,515230,Free to Play
30796,515230,Strategy
30797,515230,Indie
30798,515260,Simulation
30799,515260,Casual
30800,515260,Physics
30801,515310,Action
30802,515310,Indie
30803,515310,Zombies
30804,515470,Indie
30805,515470,Casual
30806,515470,Simulation
30807,515570,Indie
30808,515570,Action
30809,515570,Great Soundtrack
30810,515650,Indie
30811,515650,Action
30812,515650,Bullet Hell
30813,515690,RPG
30814,515690,Indie
30815,515690,Adventure
30816,515700,Early Access
30817,515700,Action
30818,515700,VR
30819,515740,Action
30820,515740,Adventure
30821,515740,Casual
30822,515890,Indie
30823,515900,Action
30824,515900,Indie
30825,515900,Adventure
30826,515910,Indie
30827,515910,Casual
30828,515910,Action
30829,515980,Strategy
30830,515980,Warhammer 40K
30831,515980,Games Workshop
30832,516000,Strategy
30833,516000,Action
30834,516000,Adventure
30835,516010,Strategy
30836,516010,Indie
30837,516010,Casual
30838,516030,Indie
30839,516030,Strategy
30840,516030,RPG
30841,516040,Strategy
30842,516040,Indie
30843,516040,Singleplayer
30844,516110,Adventure
30845,516110,Indie
30846,516110,Casual
30847,516120,Action
30848,516120,Adventure
30849,516120,Indie
30850,516130,Indie
30851,516130,Action
30852,516130,Runner
30853,516250,Early Access
30854,516250,Action
30855,516250,Adventure
30856,516410,Casual
30857,516410,Action
30858,516410,Indie
30859,516430,Action
30860,516430,Indie
30861,516430,Adventure
30862,516440,Action
30863,516440,Violent
30864,516440,Gore
30865,516450,Indie
30866,516450,Adventure
30867,516450,RPG
30868,516460,Early Access
30869,516460,Indie
30870,516460,Simulation
30871,516470,Action
30872,516470,Indie
30873,516470,Zombies
30874,516480,Casual
30875,516480,Action
30876,516480,Indie
30877,516500,Action
30878,516500,Indie
30879,516500,3D Platformer
30880,516510,RPG
30881,516510,Free to Play
30882,516510,MMORPG
30883,516520,Action
30884,516520,Casual
30885,516520,Indie
30886,516530,Early Access
30887,516530,Action
30888,516530,Adventure
30889,516550,Action
30890,516550,Adventure
30891,516550,Indie
30892,516560,Adventure
30893,516560,Indie
30894,516560,Point & Click
30895,516570,Simulation
30896,516570,Indie
30897,516570,Strategy
30898,516580,Action
30899,516580,Indie
30900,516580,Casual
30901,516590,Early Access
30902,516590,Indie
30903,516590,Action
30904,516600,Visual Novel
30905,516600,Indie
30906,516600,Casual
30907,516610,Action
30908,516610,Adventure
30909,516610,RPG
30910,516640,Early Access
30911,516640,Adventure
30912,516640,Indie
30913,516650,Adventure
30914,516650,Indie
30915,516650,Casual
30916,516680,Action
30917,516680,Simulation
30918,516740,Strategy
30919,516740,Casual
30920,516750,Early Access
30921,516750,Simulation
30922,516750,Driving
30923,516790,Action
30924,516790,Indie
30925,516790,Competitive
30926,516810,Action
30927,516810,Adventure
30928,516810,RPG
30929,516840,Adventure
30930,516840,Indie
30931,516840,Comedy
30932,516870,Indie
30933,516870,Puzzle
30934,516890,Action
30935,516890,Indie
30936,516890,Strategy
30937,516900,Early Access
30938,516900,Sports
30939,516900,VR
30940,516920,Adventure
30941,516920,Indie
30942,516920,Casual
30943,516940,Action
30944,516940,Indie
30945,516940,Casual
30946,516950,Early Access
30947,516950,Simulation
30948,516950,Action
30949,516960,Action
30950,516960,Indie
30951,516960,Multiplayer
30952,517000,Nudity
30953,517000,Anime
30954,517000,Visual Novel
30955,517010,Indie
30956,517010,Action
30957,517010,Adventure
30958,517020,Early Access
30959,517020,Action
30960,517020,Simulation
30961,517060,Casual
30962,517060,Strategy
30963,517060,Action
30964,517100,Adventure
30965,517100,Casual
30966,517100,Action
30967,517110,Casual
30968,517110,Indie
30969,517110,Simulation
30970,517130,Indie
30971,517130,VR
30972,517130,Rhythm
30973,517140,Action
30974,517140,Indie
30975,517140,Local Co-Op
30976,517160,Simulation
30977,517160,Indie
30978,517160,Casual
30979,517170,Early Access
30980,517170,Animation & Modeling
30981,517170,Utilities
30982,517190,Action
30983,517190,Indie
30984,517190,Arcade
30985,517210,Indie
30986,517210,Action
30987,517210,Great Soundtrack
30988,517220,Sports
30989,517220,VR
30990,517230,Casual
30991,517230,Puzzle
30992,517240,Adventure
30993,517240,RPG
30994,517240,Indie
30995,517270,Early Access
30996,517270,Strategy
30997,517270,Simulation
30998,517280,Early Access
30999,517280,Action
31000,517280,Adventure
31001,517300,Simulation
31002,517300,Casual
31003,517320,Action
31004,517320,Indie
31005,517320,Adventure
31006,517330,Indie
31007,517330,Action
31008,517330,Casual
31009,517340,Strategy
31010,517340,Action
31011,517350,Action
31012,517350,Indie
31013,517350,RPG
31014,517360,Adventure
31015,517360,Casual
31016,517360,Hidden Object
31017,517370,RPG
31018,517370,Strategy
31019,517370,Indie
31020,517400,Adventure
31021,517400,Violent
31022,517400,Indie
31023,517460,Indie
31024,517460,Strategy
31025,517460,Action
31026,517470,Casual
31027,517470,Indie
31028,517480,Action
31029,517480,Indie
31030,517500,Strategy
