appid,genres
730460,Action;Adventure;Casual;Indie;RPG;Simulation;Strategy
730580,Action;Racing
730620,Action;Adventure;Casual;Indie
730670,Casual;Indie
730690,Casual;Indie
730700,Indie
730710,Action;Adventure;Casual;Indie;RPG;Strategy
730760,Action;Casual;Indie
730780,Action;Indie;Racing;Early Access
730820,Adventure
730830,Adventure
730840,Action;Casual;Simulation
730870,Action;Casual;Simulation
730890,Violent;Gore;Adventure;Casual;RPG
730920,Action;Indie
730950,Casual;Indie;Strategy
731120,Action;Casual;Simulation;Sports
731180,Action;Casual;Free to Play;Indie
731190,Violent;Action;Indie
731230,Action
731320,Adventure;Casual;Indie
731410,Action;Casual;Indie
731420,Action;Casual;Indie
731430,Casual;Indie;Strategy
731450,Adventure;Casual;Indie;Simulation
731490,Action
731500,Violent;Gore;Action;Adventure;Indie;RPG
731510,Violent;Gore;Action;Adventure;Indie;RPG
731520,Action;Adventure;Casual;Indie;Strategy
731590,Violent;Gore;Action;Indie
731600,Action;Indie
731670,Casual;Indie;Early Access
731680,Adventure;Indie;RPG
731690,Action;Adventure;Strategy
731700,Action;Adventure;Racing;Early Access
731720,Action;Adventure;Indie;Simulation
731760,Violent;Gore;Adventure
731770,Adventure;Free to Play;Indie
731790,Casual;Simulation
731820,Action;Indie
731860,Casual;Indie
731880,Action;Indie;RPG
731920,Indie;Simulation;Strategy
731930,Casual;Simulation
731940,Casual;Indie
732000,Casual;Indie;Simulation;Strategy
732010,Casual;Indie;Strategy
732030,Indie;Simulation;Strategy
732040,Action;Adventure;Indie;Simulation;Early Access
732060,Action;Adventure;RPG
732070,Adventure;Casual;Indie;Strategy
732090,Adventure;Indie
732110,Indie;Massively Multiplayer
732140,Action;Adventure;Indie
732150,Action;Adventure;Indie
732160,Casual;Indie;Simulation;Strategy;Early Access
732240,Indie;RPG;Simulation;Early Access
732290,Action;Indie;RPG
732360,Action;Adventure;Free to Play;Indie
732370,Action;Adventure;Casual;Indie;RPG
732400,Action;Adventure;Indie;Early Access
732430,Action;Casual;Indie;Racing;Sports
732470,Action;Strategy
732480,Casual;Simulation;Early Access
732520,Gore;Action;Indie;Strategy
732550,Casual;Indie
732670,Action;Casual;Indie
732680,Casual;Indie
732730,Action;Adventure;Free to Play;Indie;Simulation
732770,Action;Indie
732800,Action;Adventure;Casual;Indie;Simulation
732810,Casual;Indie;Racing
732840,Adventure;Indie
732870,Action;Casual;Indie
732950,Free to Play;Indie;Simulation
732980,Violent;Action;Indie;Early Access
733020,Casual;Indie;Strategy
733030,Casual;Indie
733040,Action;Casual;Indie
733050,Casual;Indie;Strategy
733060,Nudity;Casual;Indie
733070,Casual;Indie;Strategy
733090,Action;Casual;Indie
733180,Action;Adventure;Indie
733230,Action
733250,Action;Casual;Indie
733300,Adventure;Indie
733340,Adventure
733420,Adventure;Indie
733430,Indie;Strategy;Early Access
733460,Indie;RPG;Strategy;Early Access
733480,Adventure;Free to Play;Indie;RPG;Strategy
733500,Casual;Indie;Strategy
733510,Casual;Indie;Strategy
733520,Casual;Indie;Strategy
733530,Casual;Indie;Strategy
733540,Casual;Indie;Strategy
733550,Strategy;Early Access
733570,Adventure;Indie;RPG
733610,Adventure;Indie;RPG
733650,Action;Adventure;Casual;Indie;RPG
733670,Violent;Action;Indie
733690,Adventure;Indie
733710,Indie;Early Access
733740,Nudity;Simulation
733750,Action;Indie
733760,Action;Racing
733770,Action;Racing
733790,Adventure;RPG;Simulation
733800,Strategy
733840,Casual;Simulation
733870,Casual;Indie
733910,Action;Casual;Indie;Early Access
733980,Adventure;Indie
733990,Casual;Indie;Simulation
734010,Adventure;Indie
734020,Casual
734080,Adventure
734120,Adventure;Indie
734290,Free to Play;Indie;Massively Multiplayer;RPG;Simulation;Strategy;Early Access
734330,Simulation;Early Access
734350,Action;Indie;Racing;Simulation;Early Access
734380,Adventure;Casual;Indie
734440,Adventure;Casual;Indie;RPG
734450,Indie;Strategy
734490,Adventure;Casual;Indie;Strategy
734510,RPG;Strategy
734540,Casual;Indie
734550,Action;Free to Play;Massively Multiplayer;Racing
734570,Casual;Indie;Simulation
734580,Action;Adventure;Free to Play;Indie;Massively Multiplayer
734590,Violent;Gore;Action;Adventure;Casual;Indie;Massively Multiplayer;RPG;Strategy;Early Access
734700,Action;Adventure;Indie;Early Access
734730,Strategy
734750,Casual;Free to Play;Simulation
734820,Action;Adventure;Casual;Indie
734870,Adventure;Simulation;Early Access
734890,Adventure;Casual;Indie
734910,Adventure;Casual;Free to Play;Indie
734920,Action;Adventure;Casual;Indie
734980,Casual;Indie;Simulation;Strategy;Early Access
735010,RPG
735030,Adventure;Casual;Indie
735060,Action;Adventure;Indie;Early Access
735110,Action;Adventure;Indie;RPG
735240,Indie;Simulation;Strategy
735260,Casual;Indie
735280,Simulation;Strategy
735320,Casual
735350,Adventure;Casual;Simulation
735410,Indie
735450,Casual;Indie
735460,Casual;Free to Play;Early Access
735470,Animation & Modeling
735500,Action;Adventure;Indie
735520,Action;Casual;Strategy
735530,Casual;Indie;Strategy
735540,Indie
735550,Action;Sports;Strategy
735570,Action;Casual;Free to Play;Indie
735580,Adventure;Casual
735590,Sexual Content;Nudity;Adventure;Indie
735600,Action;Indie;Early Access
735650,Indie;Strategy
735660,Action;Massively Multiplayer;Racing
735700,Violent;Gore;Action;Indie
735810,Free to Play;Indie;Racing;Simulation
735840,Action;Casual;Indie
735850,Casual;Free to Play;Indie;Simulation
736050,Casual;Indie
736110,Adventure;Indie
736180,Adventure;Indie
736190,Casual;Indie;RPG;Simulation
736200,Action;Adventure;Indie
736220,Action;Indie;Massively Multiplayer;Simulation;Strategy
736230,Action;Adventure;Casual;Indie;Simulation
736250,Violent;Action;Indie
736260,Indie
736340,Indie;Sports
736390,Casual;Indie
736400,Casual;Indie;Simulation
736410,Indie
736420,Indie;RPG;Early Access
736430,Action;Adventure;Indie
736480,Indie;RPG;Strategy;Early Access
736510,Adventure;Indie;Simulation;Strategy
736570,Adventure;Casual;Indie
736610,Action;Casual;Strategy
736710,Indie;RPG
736720,Action;Early Access
736810,Gore;Adventure
736840,Casual;Indie
736850,Strategy
736860,Adventure;Casual;Indie
736920,Casual;Simulation
736930,Adventure;Casual;Indie
737070,Casual;Indie;Simulation;Sports;Early Access
737260,Violent;Gore;Simulation;Early Access
737280,Action
737330,Action;Indie
737380,Action;Casual;Indie
737390,Action;Indie;Massively Multiplayer;Early Access
737490,Adventure;Free to Play;RPG
737510,Action;Adventure;Indie
737530,Adventure;Indie
737600,Indie;Simulation;Strategy
737660,Action;Indie;Early Access
737690,Action;Indie
737710,Adventure;Casual;Indie;Simulation
737730,Violent;Action
737800,Racing;Simulation;Sports
737810,Casual;Indie
737830,Casual
737840,Simulation
737870,Action;Indie
737880,RPG;Simulation
737890,Action;Casual;Indie
737930,Casual;Indie;Massively Multiplayer
737980,Adventure;Indie
738000,RPG
738020,Action;Casual;Indie
738030,Indie
738060,Free to Play;Indie;Simulation
738080,Sexual Content;Nudity;Violent;Gore;Adventure;Indie;RPG
738130,Action;Indie
738210,Action;Indie;Sports
738260,Action;Adventure;Indie
738290,Casual;Indie;Simulation
738350,Casual;Simulation;Early Access
738430,Adventure;Casual;Indie;Simulation
738440,RPG;Strategy
738450,Violent;Action;Adventure;Indie;RPG;Early Access
738470,Action;Adventure;Indie
738480,Adventure;Indie
738500,Action;Adventure;Free to Play;Indie;Early Access
738520,Adventure;Early Access
738530,Action
738540,RPG
738550,Sports
738560,Adventure;Indie
738580,Strategy
738590,Strategy
738600,Action;Adventure;Indie;Simulation
738610,Indie;Simulation;Strategy;Early Access
738620,Casual;Indie
738650,Indie
738700,Adventure;Indie;RPG;Early Access
738720,Indie
738730,Action;Adventure;Casual;Indie
738760,Adventure;Indie;Simulation
738840,Adventure;Free to Play;RPG;Strategy
738860,Casual;Indie
738880,Action;Adventure
738900,Adventure;Casual;Indie
738920,Nudity;Violent;Gore;Action;Adventure
739000,Adventure;Casual;Indie
739010,Action;Adventure;Casual;Indie;Racing;Simulation
739030,Action;Adventure;Indie
739050,Indie;Strategy
739100,Action;Indie;Early Access
739170,Adventure;Casual;Strategy
739180,Casual;Indie
739190,Adventure;Casual;Indie
739200,Action;Adventure;Indie
739210,Casual;Indie
739220,Adventure;Indie;RPG
739240,Adventure;Casual;Indie;Simulation
739260,Action;Free to Play;Indie
739290,Action
739350,Casual;Indie
739360,Casual;Indie;Strategy
739410,Action;Indie
739690,Casual;Indie;Simulation
739710,Action
739720,Action;Adventure;Indie;RPG;Strategy;Early Access
739730,Violent;Gore;Action;Adventure;RPG;Simulation
739780,Action;Adventure;Indie;RPG;Early Access
739800,Action;Adventure;Casual;Indie;RPG
739810,Action;Indie
739850,Casual;Indie;Strategy
739880,RPG
739890,Action;Casual;Indie
739940,Indie;Strategy
739950,Action;Casual;Indie
739960,Free to Play;Simulation
739980,Sexual Content;Casual;Indie
739990,Adventure;Casual;Indie
740000,Violent;Gore;Action;Adventure;Indie;RPG
740040,Adventure;Casual;Indie
740060,Action;Adventure
740070,Adventure;Casual;Indie
740080,Action;Casual;Indie;Strategy;Early Access
740090,Adventure;Casual
740100,Adventure;Indie;Strategy
740110,Indie;Simulation
740150,Indie
740170,Adventure
740200,Action;Adventure;Casual;Indie
740220,Casual;Indie;Simulation
740230,Action;Indie;Simulation;Sports
740240,Casual;Strategy
740250,Free to Play;Indie;Animation & Modeling;Design & Illustration;Education;Software Training;Utilities;Web Publishing;Early Access
740260,Adventure;Casual;Indie
740280,Action;Casual;Indie
740290,Indie;Early Access
740300,Casual;Indie;Early Access
740320,Indie
740340,Action;Adventure;Casual;Indie;Simulation
740350,Sexual Content;Violent;Gore;Action;Adventure;Casual;Indie;RPG;Strategy
740390,Violent;Action;Casual
740400,Adventure;Indie
740410,Indie
740470,Action;Adventure;Free to Play;Indie
740500,Action;Adventure
740520,Adventure;Casual
740550,RPG;Strategy
740560,Action;Adventure;Indie;RPG;Strategy
740570,Casual;Indie
740600,Sexual Content;Nudity;Violent;Adventure;Casual;Indie;Simulation
740720,Indie
740730,Indie;Simulation;Strategy
740780,Nudity;Violent;Gore;Action;Casual
740790,Casual;Indie;Simulation;Strategy
740810,Casual;Indie
740950,Action;Casual;Indie
740990,Action;Casual;Indie
741010,Adventure;Casual;Indie;Simulation;Sports;Strategy
741100,Adventure;Casual;Indie
741120,Casual;Indie
741250,Adventure;Casual;Indie
741260,Casual;Indie;Simulation;Strategy
741320,Action;Free to Play;Indie;Early Access
741360,Action
741390,Casual;Strategy
741400,Action;Strategy
741430,Action;Simulation
741450,Nudity;Adventure;Casual;Indie
741490,Casual;Simulation
741500,Violent;Gore;Action;Indie;Simulation
741510,Action;Indie
741560,Casual;Indie
741590,Free to Play;Indie;Strategy
741620,Violent;Gore;Action;Indie
741630,Adventure;Casual;Indie
741650,Strategy
741670,Action;Indie;Simulation;Strategy
741720,Action;Indie
741770,Action;Adventure;Indie;RPG
741820,Action
741930,Indie;RPG
741990,Action;Casual;Indie;Simulation;Sports
742010,Action;Casual;Indie;Strategy
742030,Casual;Indie;Simulation
742120,RPG
742150,Adventure;Indie;RPG
742170,Nudity;Free to Play;Indie;Simulation
742220,Adventure;Indie;Simulation
742230,Indie;RPG;Simulation
742250,Adventure;Indie
742300,Action
742340,Adventure;Casual;Indie;Strategy
742360,Action;RPG
742380,Adventure;Indie
742460,Action;Adventure;Casual;Indie;Racing;Simulation;Strategy;Early Access
742470,Adventure
742480,Adventure;Casual;Indie
742500,Casual;Free to Play;Indie;Strategy
742530,Indie;RPG;Strategy
742540,Casual;Indie
742630,Action;Casual;Free to Play
742700,Indie;Strategy
742900,Action;Adventure;Indie
742990,Free to Play;Strategy
743000,Indie;RPG;Simulation
743070,Casual;Indie;Sports
743090,Adventure;Free to Play;Massively Multiplayer
743100,Action;Indie
743110,Nudity;Violent;Action;Adventure;Casual;Indie;Simulation
743130,Casual;Indie;Simulation;Early Access
743190,Action;Casual;Free to Play;Indie
743230,Casual;Simulation;Sports;Strategy
743330,Action;Indie
743340,Action;Casual
743350,Action
743360,Indie
743370,Sports
743390,Adventure;Casual;Indie
743410,Adventure;Casual;Indie
743420,Action;Adventure;Indie
743450,Indie;Simulation
743480,Casual;Indie
743550,Action;Adventure;Indie
743640,Action;Adventure;Casual;Indie;Simulation;Strategy
743660,Action;Indie
743830,Action;Indie;Racing;Sports
743890,Action
743900,Action
743940,Adventure;Indie
743990,Action;Indie
744010,Violent;Action;Indie
744040,Indie;Racing;Early Access
744050,Action
744060,Action
744170,Action;Indie
744190,Adventure;Indie
744220,Action;Adventure;Casual;Racing;RPG;Simulation;Sports;Strategy
744240,Action;Adventure;Indie
744260,Casual;Indie;Simulation;Early Access
744270,Action;Adventure;Indie;RPG;Early Access
744400,Adventure;Free to Play;Indie
744420,Adventure;Casual;Indie
744430,Sexual Content;Nudity;Action;Casual;Indie
744440,Action;Adventure;Indie
744450,Action;Simulation;Strategy
744460,Action;Adventure;RPG;Sports;Early Access
744520,Sexual Content;Nudity;Action;Casual;Indie;Simulation
744550,Action;Indie
744590,Casual;Indie
744600,Action;Indie;Simulation;Strategy;Early Access
744610,Casual;Indie;RPG
744630,Adventure;Casual;Simulation;Strategy
744660,Adventure;Casual;Free to Play
744670,Action;Indie;Simulation;Early Access
744710,Sexual Content;Nudity;Gore;Action;Adventure;Casual;Indie;RPG;Simulation
744720,Action;Adventure;Indie;RPG;Simulation;Early Access
744750,Adventure;Indie;Strategy;Early Access
744760,Violent;Gore;Action;Indie;Massively Multiplayer;Early Access
744800,Casual;Free to Play;Indie
744810,Casual;Free to Play;Indie
744890,Casual;RPG;Simulation;Strategy
744900,Action;Free to Play;Indie;Massively Multiplayer;RPG;Early Access
744940,Violent;Adventure;Indie
745000,Indie
745030,Casual;Indie
745060,Adventure;Indie
745090,Action;Indie;RPG
745120,Casual;Indie;Simulation
745130,Action
745180,Action;Adventure;Casual;Indie;Racing;Sports;Strategy
745220,Action;Adventure;Casual;Indie
745250,Indie
745280,Indie;RPG
745330,Adventure;Casual;Indie
745340,Action;Adventure;Indie
745370,Adventure;Indie
745380,Casual;Indie
745400,Action;Adventure;Casual;Indie;Strategy
745420,Casual;Indie;Strategy
745500,Action;Casual;Indie
745510,Adventure;Casual;Indie
745520,Action;Indie
745530,Indie;Simulation;Sports;Strategy
745550,Action;Casual;Indie
745560,Action;Free to Play;Indie
745630,Casual;Simulation
745650,Casual;Indie;Strategy
745660,Action;Indie
745670,Casual;Indie
745720,Action;Indie;Early Access
745740,Action;Casual;Indie
745750,Action;RPG;Strategy
745760,Adventure;Casual;Free to Play;Indie
745790,Action;Indie
745810,Action;Adventure;Massively Multiplayer;RPG;Strategy;Early Access
745820,RPG
745830,Adventure;Casual;Indie;RPG
745850,Casual;Indie
745870,Adventure;RPG
745880,Action;Indie
745890,Action;Adventure;Casual;Indie
745900,Action;Massively Multiplayer;Strategy
745930,Action;Adventure;Indie;RPG;Early Access
745940,Adventure;Indie;Simulation
745950,Action;Indie;Early Access
745960,Adventure;Casual;Simulation
745970,Simulation;Strategy;Early Access
746000,Action;Indie
746010,Action;Casual;Free to Play;Indie;Early Access
746020,Adventure;Indie;RPG
746050,Action;Casual;Indie;RPG;Simulation
746090,Adventure;Casual;Indie;Massively Multiplayer;RPG;Strategy;Early Access
746110,Action;Adventure;Casual;Indie
746120,Adventure;Indie;RPG;Strategy
746140,Action;Casual
746220,Adventure;Indie
746240,Action;Indie;Simulation
746280,Violent;Gore;Action;Free to Play;Indie
746300,Action;Adventure;Casual;Indie
746340,Action;Sports
746350,Action;Casual;Indie
746360,Casual
746400,Casual;Indie;Simulation
746410,Casual;Indie;Strategy
746420,Adventure;Indie
746430,Indie;Simulation;Strategy
746490,Adventure;Casual;Indie;Simulation
746500,Action;Adventure;Casual;Indie;Racing;Simulation;Sports;Early Access
746540,Casual;Indie;Strategy
746560,Indie;Simulation;Early Access
746570,Indie
746620,Casual;Simulation
746660,Action;Adventure;Casual;Indie
746680,Adventure;Indie
746710,Indie
746760,Action;Indie;Early Access
746770,Casual;Indie;Strategy
746800,Action;Adventure;Casual;Indie
746840,Adventure;Casual
746860,Action;Adventure;Indie
746880,Action;Adventure;Indie;RPG
746890,Casual;Indie;Simulation
746900,Action;Adventure;Indie
746910,Casual;Free to Play;Indie;Simulation;Strategy
746920,Casual;Free to Play;Indie
746930,Indie;Massively Multiplayer;RPG
746940,Indie;Racing;Sports
746990,Indie;Early Access
747050,Adventure;Casual;Indie
747090,Indie;RPG
747100,Nudity;Action;Adventure;Casual;Indie;Simulation;Early Access
747120,Indie
747160,Indie
747190,Adventure;Indie;RPG
747200,Adventure;Indie;RPG;Early Access
747210,Free to Play;Massively Multiplayer;RPG;Strategy;Early Access
747230,Simulation;Strategy
747240,Racing;Simulation;Sports
747260,Violent;Gore;Action;Indie;Simulation
747310,Indie;Simulation;Strategy
747320,Indie;RPG
747330,Action;Adventure;Indie;RPG;Early Access
747340,Nudity;Violent;Gore;Action;Adventure;Indie
747360,Adventure;Indie
747470,Action;Indie
747540,Action;Casual;Indie
747590,Action;Indie;Racing;Sports
747620,Action;Indie
747650,Action;Adventure;Indie
747690,Action;Adventure;Indie;Early Access
747700,Action;Indie;Simulation
747730,Action;Adventure;Indie;Strategy;Early Access
747750,Action;Adventure;Indie;Early Access
747770,Action;Free to Play;Indie
747790,Casual;Sports
747810,Casual;Indie;Simulation;Strategy
747820,Action;Indie
747850,Adventure;Casual;Indie;RPG;Simulation;Early Access
747910,Indie;Simulation
747920,Free to Play;Massively Multiplayer
747930,Action;Indie
747970,Free to Play;Massively Multiplayer;RPG
747980,Indie
747990,Adventure;Casual;Indie
748010,Casual;Indie
748040,Action;Strategy
748050,Violent;Indie;Early Access
748060,Casual
748110,Action;Adventure;Indie;Early Access
748130,Adventure;Casual;Indie;RPG;Simulation
748150,Adventure;Casual;Simulation
748270,Action;Adventure;Casual
748300,Indie;Simulation
748310,Action;Adventure;Indie;Early Access
748360,Action
748370,Action;Massively Multiplayer;Simulation;Early Access
748420,Action;Free to Play;Simulation;Sports
