appid,platform
538050,windows
538060,windows
538060,mac
538060,linux
538070,windows
538070,mac
538100,windows
538110,windows
538170,windows
538170,mac
538220,windows
538330,windows
538390,windows
538410,windows
538470,windows
538490,windows
538510,windows
538550,windows
538560,windows
538560,mac
538560,linux
538590,windows
538680,windows
538700,windows
538700,mac
538700,linux
538710,windows
538790,windows
538810,windows
538840,windows
538840,mac
538840,linux
538880,windows
538880,mac
538880,linux
538900,windows
538900,mac
538920,windows
538920,linux
538950,windows
538990,windows
539050,windows
539090,windows
539190,windows
539270,windows
539280,windows
539290,windows
539300,windows
539330,windows
539330,mac
539330,linux
539340,windows
539340,mac
539350,windows
539370,windows
539380,windows
539380,mac
539380,linux
539400,windows
539400,mac
539400,linux
539440,windows
539440,mac
539450,windows
539460,windows
539560,windows
539560,mac
539640,windows
539640,mac
539650,windows
539660,windows
539670,windows
539670,linux
539690,windows
539690,mac
539700,windows
539700,mac
539700,linux
539720,windows
539750,windows
539750,mac
539980,windows
539980,mac
540010,windows
540020,windows
540060,windows
540100,windows
540100,mac
540150,windows
540150,mac
540180,windows
540190,windows
540230,windows
540230,mac
540250,windows
540250,mac
540320,windows
540360,windows
540360,mac
540410,windows
540500,windows
540510,windows
540510,mac
540550,windows
540590,windows
540590,mac
540610,windows
540610,mac
540640,windows
540650,windows
540660,windows
540660,mac
540660,linux
540690,windows
540690,mac
540740,windows
540770,windows
540780,windows
540780,mac
540840,windows
540840,mac
540840,linux
540860,windows
540860,mac
540870,windows
540870,mac
540880,windows
540880,mac
540880,linux
540900,windows
541100,windows
541160,windows
541160,mac
541190,windows
541190,mac
541210,windows
541210,mac
541230,windows
541240,windows
541240,mac
541270,windows
541300,windows
541300,mac
541350,windows
541350,mac
541350,linux
541370,windows
541380,windows
541410,windows
541410,mac
541410,linux
541420,windows
541450,windows
541560,windows
541560,mac
541560,linux
541570,windows
541570,mac
541570,linux
541640,windows
541660,windows
541670,windows
541720,windows
541720,mac
541760,windows
541770,windows
541920,windows
541960,windows
541970,windows
541970,mac
542030,windows
542050,windows
542050,mac
542100,windows
542100,mac
542110,windows
542120,windows
542170,windows
542200,windows
542200,mac
542210,windows
542210,mac
542220,windows
542220,mac
542220,linux
542240,windows
542240,mac
542260,windows
542260,mac
542260,linux
542270,windows
542280,windows
542290,windows
542290,mac
542290,linux
542310,windows
542340,windows
542350,windows
542400,windows
542410,windows
542430,windows
542480,windows
542520,windows
542550,windows
542550,mac
542570,windows
542590,windows
542650,windows
542650,mac
542650,linux
542660,windows
542660,mac
542660,linux
542670,windows
542680,windows
542690,windows
542700,windows
542710,windows
542720,windows
542730,windows
542740,windows
542750,windows
542770,windows
542780,windows
542790,windows
542820,windows
542850,windows
542870,windows
542880,windows
542910,windows
542910,linux
542930,windows
542940,windows
542940,mac
542940,linux
542960,windows
543010,windows
543030,windows
543050,windows
543070,windows
543070,mac
543070,linux
543100,windows
543100,mac
543100,linux
543110,windows
543120,windows
543140,windows
543150,windows
543160,windows
543160,mac
543170,windows
543180,windows
543240,windows
543260,windows
543260,mac
543260,linux
543270,windows
543280,windows
543290,windows
543290,mac
543290,linux
543300,windows
543320,windows
543350,windows
543360,windows
543380,windows
543390,windows
543410,windows
543430,windows
543440,windows
543460,windows
543580,windows
543600,windows
543650,windows
543650,mac
543710,windows
543720,windows
543740,windows
543770,windows
543780,windows
543790,windows
543870,windows
543900,windows
543910,windows
543920,windows
543930,windows
543940,windows
543940,linux
543950,windows
543980,windows
543980,mac
543980,linux
544000,windows
544130,windows
544140,windows
544180,windows
544190,windows
544220,windows
544290,windows
544290,mac
544310,windows
544310,mac
544310,linux
544330,windows
544370,windows
544370,mac
544380,windows
544390,windows
544390,mac
544400,windows
544410,windows
544420,windows
544440,windows
544440,mac
544480,windows
544520,windows
544520,mac
544520,linux
544530,windows
544540,windows
544550,windows
544580,windows
544590,windows
544600,windows
544610,windows
544630,windows
544650,windows
544650,mac
544680,windows
544710,windows
544710,mac
544730,windows
544730,mac
544750,windows
544790,windows
544800,windows
544810,windows
544820,windows
544840,windows
544840,linux
544870,windows
544920,windows
544970,windows
544970,mac
544970,linux
544990,windows
545000,windows
545010,windows
545030,windows
545030,mac
545030,linux
545040,windows
545050,windows
545060,windows
545130,windows
545150,windows
545180,windows
545200,windows
545250,windows
545280,windows
545320,windows
545330,windows
545340,windows
545360,windows
545370,windows
545400,windows
545410,windows
545410,mac
545410,linux
545430,windows
545470,windows
545490,windows
545540,windows
545540,mac
545540,linux
545560,windows
545570,windows
545580,windows
545590,windows
545600,windows
545600,mac
545600,linux
545620,windows
545640,windows
545660,windows
545660,mac
545670,windows
545670,mac
545690,windows
545690,mac
545700,windows
545720,windows
545750,windows
545800,windows
545820,windows
545830,windows
545830,mac
545840,windows
545840,mac
545840,linux
545850,windows
545860,windows
545860,mac
545890,windows
545920,windows
545930,windows
545940,windows
545960,windows
545960,mac
545980,windows
546030,windows
546040,windows
546050,windows
546070,windows
546070,mac
546080,windows
546090,windows
546090,linux
546100,windows
546100,mac
546110,windows
546150,windows
546160,windows
546160,linux
546170,windows
546170,mac
546180,windows
546200,windows
546210,windows
546220,windows
546220,mac
546220,linux
546230,windows
546240,windows
546330,windows
546340,windows
546350,windows
546380,windows
546390,windows
546400,windows
546410,windows
546410,mac
546410,linux
546430,windows
546430,mac
546430,linux
546440,windows
546460,windows
546490,windows
546490,mac
546490,linux
546550,windows
546550,mac
546600,windows
546610,windows
546650,windows
546660,windows
546700,windows
546780,windows
546790,windows
546800,windows
546820,windows
546870,windows
546900,windows
546930,windows
546930,mac
546930,linux
546960,windows
546980,windows
546990,windows
547000,windows
547000,mac
547010,windows
547010,mac
547010,linux
547040,windows
547050,windows
547050,mac
547050,linux
547090,windows
547090,mac
547120,windows
547140,windows
547200,windows
547210,windows
547210,mac
547210,linux
547250,windows
547260,windows
547260,mac
547260,linux
547310,windows
547340,windows
547360,windows
547390,windows
547440,windows
547470,windows
547480,windows
547520,windows
547520,mac
547540,windows
547540,mac
547590,windows
547680,windows
547680,mac
547710,windows
547730,windows
547730,linux
547740,windows
547750,windows
547820,windows
547840,windows
547840,mac
547850,windows
547860,windows
547870,windows
547880,windows
547880,mac
547900,windows
547910,windows
547920,windows
547930,windows
547960,windows
547970,windows
547980,windows
547990,windows
547990,mac
547990,linux
548020,windows
548050,windows
548050,linux
548080,windows
548080,mac
548080,linux
548090,windows
548110,windows
548130,windows
548130,mac
548130,linux
548170,windows
548220,windows
548220,mac
548220,linux
548230,windows
548230,mac
548230,linux
548260,windows
548280,windows
548290,windows
548320,windows
548330,windows
548340,windows
548350,windows
548360,windows
548370,windows
548370,mac
548370,linux
548390,windows
548390,mac
548390,linux
548430,windows
548450,windows
548450,mac
548450,linux
548470,windows
548480,windows
548500,windows
548560,windows
548650,windows
548650,mac
548650,linux
548680,windows
548710,windows
548720,windows
548740,windows
548810,windows
548840,windows
548860,windows
548890,windows
548900,windows
549000,windows
549030,windows
549080,windows
549090,windows
549100,windows
549160,windows
549170,windows
549180,windows
549190,windows
549190,mac
549240,windows
549240,mac
549260,windows
549260,mac
549260,linux
549280,windows
549390,windows
549400,windows
549660,windows
549660,mac
549670,windows
549700,windows
549700,mac
549700,linux
549740,windows
549740,mac
549760,windows
549770,windows
549770,mac
549770,linux
549780,windows
549790,windows
549810,windows
549850,windows
549860,windows
549860,mac
549860,linux
549880,windows
549900,windows
549910,windows
549920,windows
549950,windows
549950,mac
549950,linux
550010,windows
550010,mac
550010,linux
550080,windows
550160,windows
550170,windows
550180,windows
550200,windows
550220,windows
550240,windows
550240,linux
550310,windows
550310,mac
550340,windows
550360,windows
550390,windows
550390,mac
550400,windows
550400,mac
550440,windows
550450,windows
550470,windows
550520,windows
550560,windows
550580,windows
550590,windows
550600,windows
550650,windows
550670,windows
550740,windows
550740,mac
550810,windows
550820,windows
550840,windows
550840,mac
550870,windows
550890,windows
550900,windows
550930,windows
550990,windows
551050,windows
551050,mac
551060,windows
551080,windows
551080,mac
551080,linux
551100,windows
551100,mac
551100,linux
551110,windows
551110,mac
551110,linux
551150,windows
551160,windows
551170,windows
551190,windows
551320,windows
551360,windows
551380,windows
551440,windows
551450,windows
551450,mac
551500,windows
551520,windows
551520,mac
551550,windows
551570,windows
551580,windows
551580,linux
551610,windows
551630,windows
551650,windows
551670,windows
551680,windows
551690,windows
551700,windows
551730,windows
551750,windows
551770,windows
551780,windows
551840,windows
551840,linux
551860,windows
551930,windows
551930,mac
551930,linux
551960,windows
552000,windows
552030,windows
552030,mac
552030,linux
552060,windows
552080,windows
552100,windows
552110,windows
552110,mac
552120,windows
552120,mac
552130,windows
552140,windows
552140,mac
552150,windows
552160,windows
552200,windows
552210,windows
552220,windows
552230,windows
552240,windows
552270,windows
552280,windows
552300,windows
552310,windows
552330,windows
552340,windows
552350,windows
552350,mac
552350,linux
552370,windows
552370,linux
552380,windows
552390,windows
552390,mac
552390,linux
552400,windows
552400,mac
552400,linux
552410,windows
552440,windows
552440,linux
552450,windows
552450,linux
552460,windows
552460,linux
552500,windows
552520,windows
552540,windows
552540,mac
552550,windows
552570,windows
552580,windows
552590,windows
552610,windows
552620,windows
552620,mac
552620,linux
552630,windows
552660,windows
552670,windows
552690,windows
552690,mac
552700,windows
552720,windows
552720,mac
552720,linux
552780,windows
552800,windows
552870,windows
552880,windows
552900,windows
552910,windows
552920,windows
552920,mac
552940,windows
552960,windows
552970,windows
552970,mac
552970,linux
552990,windows
553000,windows
553020,windows
553020,linux
553040,windows
553050,windows
553100,windows
553110,windows
553130,windows
553130,mac
553150,windows
553180,windows
553210,windows
553260,windows
553260,mac
553260,linux
553290,windows
553290,mac
553310,windows
553320,windows
553330,windows
553340,windows
553340,mac
553340,linux
553350,windows
553410,windows
553430,windows
553440,windows
553450,windows
553470,windows
553480,windows
553480,mac
553490,windows
553520,windows
553520,mac
553530,windows
553560,windows
553570,windows
553570,mac
553570,linux
553590,windows
553610,windows
553610,mac
553610,linux
553630,windows
553640,windows
553640,mac
553660,windows
553680,windows
553690,windows
553740,windows
553760,windows
553780,windows
553780,linux
553790,windows
553800,windows
553820,windows
553820,mac
553820,linux
553830,windows
553880,windows
553910,windows
553950,windows
553950,mac
553950,linux
553960,windows
554140,windows
554150,windows
554150,mac
554150,linux
554180,windows
554180,mac
554180,linux
554220,windows
554280,windows
554290,windows
554310,windows
554310,mac
554310,linux
554330,windows
554330,mac
554470,windows
554510,windows
554550,windows
554560,windows
554570,windows
554590,windows
554590,mac
554590,linux
554600,windows
554600,mac
554620,windows
