,appid,positive_ratings,negative_ratings,average_playtime,median_playtime,owners
23742,905890,1,0,0,0,10000
23743,905940,218,434,0,0,75000
23744,905960,1,0,0,0,10000
23745,906000,18,11,0,0,10000
23746,906010,6,3,0,0,10000
23747,906020,2,3,0,0,10000
23748,906030,4,1,0,0,10000
23749,906050,54,29,0,0,10000
23750,906110,27,0,0,0,10000
23751,906120,61,3,0,0,10000
23752,906160,1,1,0,0,10000
23753,906170,0,1,0,0,10000
23754,906190,1,13,0,0,35000
23755,906200,150,23,0,0,75000
23756,906280,14,0,0,0,10000
23757,906300,32,1,0,0,10000
23758,906310,6,0,0,0,10000
23759,906340,8,2,0,0,10000
23760,906360,3,2,0,0,10000
23761,906370,5,0,0,0,10000
23762,906390,571,52,0,0,75000
23763,906450,1,0,0,0,10000
23764,906480,1,1,0,0,10000
23765,906590,31,7,0,0,10000
23766,906600,28,0,0,0,10000
23767,906650,3,2,0,0,10000
23768,906660,6,1,0,0,10000
23769,906680,16,10,0,0,10000
23770,906730,21,3,0,0,10000
23771,906740,30,14,0,0,10000
23772,906770,21,8,0,0,10000
23773,906850,9,18,0,0,10000
23774,906880,7,2,0,0,10000
23775,906920,13,16,0,0,10000
23776,906950,4,1,0,0,10000
23777,907000,128,2,0,0,35000
23778,907020,11,4,0,0,10000
23779,907040,5,6,0,0,10000
23780,907050,43,29,0,0,35000
23781,907210,100,36,0,0,10000
23782,907220,0,3,0,0,10000
23783,907240,17,8,0,0,10000
23784,907250,1,0,0,0,10000
23785,907270,441,259,88,88,150000
23786,907320,201,72,0,0,10000
23787,907330,16,0,0,0,10000
23788,907350,8,3,0,0,10000
23789,907380,37,6,0,0,10000
23790,907390,6,0,0,0,10000
23791,907440,25,19,0,0,10000
23792,907460,7,11,0,0,10000
23793,907470,681,85,0,0,75000
23794,907560,6,0,0,0,10000
23795,907590,5,0,0,0,10000
23796,907620,9,8,0,0,10000
23797,907720,4,10,0,0,10000
23798,907770,34,12,0,0,10000
23799,907820,33,2,0,0,10000
23800,907900,4,0,0,0,10000
23801,907950,16,8,0,0,10000
23802,907970,10,6,0,0,10000
23803,908000,4,0,0,0,10000
23804,908010,3,0,0,0,10000
23805,908020,12,2,0,0,10000
23806,908070,66,15,0,0,10000
23807,908090,1,1,0,0,10000
23808,908120,11,2,0,0,10000
23809,908150,4,0,0,0,10000
23810,908180,13,1,0,0,10000
23811,908230,0,2,0,0,10000
23812,908260,4,3,0,0,10000
23813,908310,3,3,0,0,10000
23814,908320,4,0,0,0,10000
23815,908350,9,2,0,0,10000
23816,908400,2,1,0,0,10000
23817,908420,1,0,0,0,10000
23818,908440,2,2,0,0,10000
23819,908500,4,1,0,0,10000
23820,908710,17,5,0,0,10000
23821,908750,4,2,0,0,10000
23822,908830,0,1,0,0,10000
23823,908840,2,0,0,0,10000
23824,908920,1,3,0,0,10000
23825,908940,2,1,0,0,10000
23826,908950,1,8,0,0,10000
23827,908960,1,0,0,0,10000
23828,908990,21,0,0,0,10000
23829,909000,50,45,0,0,10000
23830,909010,4,0,0,0,10000
23831,909020,4,5,0,0,10000
23832,909080,1578,53,82,111,350000
23833,909110,105,7,0,0,35000
23834,909130,4,1,0,0,10000
23835,909170,0,1,0,0,10000
23836,909190,45,0,0,0,10000
23837,909200,5,0,0,0,10000
23838,909220,7,2,0,0,10000
23839,909240,1,3,0,0,10000
23840,909270,2,3,0,0,10000
23841,909370,2,0,0,0,10000
23842,909430,1,0,0,0,10000
23843,909480,12,1,0,0,10000
23844,909490,3,0,0,0,10000
23845,909570,28,2,0,0,10000
23846,909580,17,12,0,0,10000
23847,909630,4,2,0,0,10000
23848,909780,14,3,0,0,10000
23849,909830,7,4,0,0,10000
23850,909900,2,5,0,0,10000
23851,910150,5,1,0,0,10000
23852,910200,3,3,0,0,10000
23853,910210,3,3,0,0,10000
23854,910220,2,6,0,0,10000
23855,910230,2,0,0,0,10000
23856,910250,5,5,0,0,10000
23857,910260,2,2,0,0,10000
23858,910320,43,28,0,0,35000
23859,910390,20,2,0,0,10000
23860,910400,1,1,0,0,10000
23861,910450,35,26,0,0,10000
23862,910460,77,17,0,0,10000
23863,910500,2,0,0,0,10000
23864,910530,2,1,0,0,10000
23865,910540,7,1,0,0,10000
23866,910590,2,1,0,0,10000
23867,910630,137,1,0,0,10000
23868,910660,9,1,0,0,10000
23869,910730,21,1,0,0,10000
23870,910770,0,1,0,0,10000
23871,910850,0,2,0,0,10000
23872,910880,111,21,124,124,10000
23873,910990,7,0,0,0,10000
23874,911010,22,4,0,0,10000
23875,911040,6,5,0,0,10000
23876,911050,12,7,0,0,10000
23877,911060,1,0,0,0,10000
23878,911090,1,1,0,0,10000
23879,911100,10,0,0,0,10000
23880,911120,9,0,0,0,10000
23881,911130,2,4,0,0,10000
23882,911180,2,1,0,0,10000
23883,911210,2,3,0,0,10000
23884,911220,121,10,0,0,10000
23885,911230,15,13,0,0,10000
23886,911240,4,0,0,0,10000
23887,911260,22,29,0,0,10000
23888,911270,0,1,0,0,10000
23889,911280,0,2,0,0,10000
23890,911290,3,0,0,0,10000
23891,911310,6,3,0,0,10000
23892,911400,475,983,80,80,75000
23893,911480,2,4,0,0,10000
23894,911520,23,3,0,0,10000
23895,911550,20,5,0,0,10000
23896,911580,2,0,0,0,10000
23897,911640,1,0,0,0,10000
23898,911690,2,2,0,0,10000
23899,911760,5,1,0,0,10000
23900,911880,11,36,0,0,35000
23901,911950,7,0,0,0,10000
23902,912020,2,2,0,0,10000
23903,912070,4,0,0,0,10000
23904,912110,33,9,0,0,10000
23905,912120,0,1,0,0,10000
23906,912130,3,2,0,0,10000
23907,912190,27,1,0,0,10000
23908,912210,20,31,0,0,10000
23909,912250,12,5,0,0,10000
23910,912300,1,1,0,0,10000
23911,912360,0,1,0,0,10000
23912,912370,192,45,0,0,10000
23913,912390,6,1,0,0,10000
23914,912420,7,6,0,0,10000
23915,912500,2,0,0,0,10000
23916,912520,1,1,0,0,10000
23917,912560,52,16,0,0,35000
23918,912580,1,0,0,0,10000
23919,912590,12,9,0,0,10000
23920,912600,20,3,0,0,10000
23921,912650,2,0,0,0,10000
23922,912660,6,3,0,0,10000
23923,912680,16,1,0,0,10000
23924,912730,3,1,0,0,10000
23925,912760,1,1,0,0,10000
23926,912790,1,1,0,0,10000
23927,912810,27,13,0,0,10000
23928,912820,12,5,0,0,10000
23929,912890,26,11,0,0,10000
23930,912930,24,0,0,0,10000
23931,913000,2,0,0,0,10000
23932,913010,160,9,0,0,35000
23933,913090,37,1,0,0,10000
23934,913100,17,1,0,0,10000
23935,913110,13,0,0,0,10000
23936,913120,7,0,0,0,10000
23937,913150,3,2,0,0,10000
23938,913160,60,4,0,0,10000
23939,913180,5,10,0,0,10000
23940,913210,1,0,0,0,10000
23941,913220,18,34,0,0,10000
23942,913250,1,4,0,0,10000
23943,913260,6,1,0,0,10000
23944,913270,8,4,0,0,10000
23945,913280,10,1,0,0,10000
23946,913300,6,18,0,0,10000
23947,913310,5,19,0,0,35000
23948,913340,8,2,0,0,10000
23949,913420,2,0,0,0,10000
23950,913450,13,5,0,0,10000
23951,913500,4,0,0,0,10000
23952,913520,8,1,0,0,10000
23953,913550,17,1,0,0,10000
23954,913570,2,1,0,0,10000
23955,913590,20,2,0,0,10000
23956,913600,55,4,0,0,10000
23957,913640,4,1,0,0,10000
23958,913650,1,1,0,0,10000
23959,913660,2,0,0,0,10000
23960,913670,3,0,0,0,10000
23961,913690,4,0,0,0,10000
23962,913710,30,6,0,0,10000
23963,913770,2,1,0,0,10000
23964,913820,6,9,0,0,10000
23965,913830,7,4,0,0,10000
23966,913840,2,0,0,0,10000
23967,913850,41,8,0,0,10000
23968,913890,104,44,0,0,10000
23969,913910,31,7,0,0,10000
23970,913960,6,53,0,0,10000
23971,913970,2,0,0,0,10000
23972,914000,24,2,0,0,10000
23973,914030,2,0,0,0,10000
23974,914050,1,0,0,0,10000
23975,914070,1,4,0,0,10000
23976,914090,7,3,0,0,10000
23977,914130,1,4,0,0,10000
23978,914140,100,46,0,0,10000
23979,914150,20,32,0,0,10000
23980,914160,23,17,0,0,10000
23981,914170,24,11,0,0,10000
23982,914180,14,12,0,0,10000
23983,914190,3,0,0,0,10000
23984,914200,2,1,0,0,10000
23985,914220,2,5,0,0,10000
23986,914230,1,1,0,0,10000
23987,914240,13,9,0,0,10000
23988,914250,3,1,0,0,10000
23989,914260,343,57,0,0,35000
23990,914290,73,11,0,0,10000
23991,914320,64,27,0,0,35000
23992,914330,36,13,0,0,10000
23993,914350,1,1,0,0,10000
23994,914390,4,5,0,0,10000
23995,914400,8,0,0,0,10000
23996,914430,25,1,0,0,10000
23997,914450,24,7,0,0,35000
23998,914480,1,0,0,0,10000
23999,914500,14,22,0,0,10000
24000,914510,7,7,0,0,10000
24001,914610,1,0,0,0,10000
24002,914620,2673,557,3925,7837,150000
24003,914630,3,4,0,0,10000
24004,914680,21,7,0,0,10000
24005,914690,269,62,0,0,35000
24006,914700,146,53,0,0,35000
24007,914850,22,2,0,0,10000
24008,914900,1,1,0,0,10000
24009,914980,25,2,0,0,10000
24010,915020,8,1,0,0,10000
24011,915060,9,0,0,0,10000
24012,915080,4,1,0,0,10000
24013,915120,1,0,0,0,10000
24014,915140,15,1,0,0,10000
24015,915160,18,9,0,0,10000
24016,915190,6,0,0,0,10000
24017,915300,4,0,0,0,10000
24018,915360,1,0,0,0,10000
24019,915380,1,1,0,0,10000
24020,915420,3,0,0,0,10000
24021,915430,1,0,0,0,10000
24022,915440,9,4,0,0,10000
24023,915460,680,65,0,0,35000
24024,915540,10,4,0,0,10000
24025,915560,9,3,0,0,10000
24026,915570,5,0,0,0,10000
24027,915580,124,118,375,375,75000
24028,915600,22,9,0,0,10000
24029,915710,15,7,0,0,10000
24030,915720,55,5,0,0,10000
24031,915730,7,0,0,0,10000
24032,915760,3,0,0,0,10000
24033,915770,7,0,0,0,10000
24034,915820,8,3,0,0,10000
24035,915930,3,2,0,0,10000
24036,915950,51,9,0,0,10000
24037,915960,1,0,0,0,10000
24038,916010,3,0,0,0,10000
24039,916040,40,1,0,0,10000
24040,916050,100,5,0,0,10000
24041,916060,29,4,0,0,10000
24042,916120,4,0,0,0,10000
24043,916130,18,6,0,0,10000
24044,916150,1,0,0,0,10000
24045,916160,10,3,0,0,10000
24046,916270,2,6,0,0,10000
24047,916290,4,0,0,0,10000
24048,916320,19,0,0,0,10000
24049,916370,1,1,0,0,10000
24050,916380,7,1,0,0,10000
24051,916390,10,10,0,0,35000
24052,916470,1,0,0,0,10000
24053,916510,5,4,0,0,10000
24054,916540,8,1,0,0,10000
24055,916620,5,1,0,0,10000
24056,916630,2,8,0,0,10000
24057,916640,1,7,0,0,10000
24058,916700,1,1,0,0,10000
24059,916710,1,2,0,0,10000
24060,916780,2,0,0,0,10000
24061,916820,6,11,0,0,10000
24062,916860,3,6,0,0,10000
24063,916880,1,4,0,0,10000
24064,916900,27,1,0,0,10000
24065,916910,3,0,0,0,10000
24066,916930,298,175,0,0,10000
24067,916940,31,19,0,0,10000
24068,916950,41,2,0,0,10000
24069,916960,10,0,0,0,10000
24070,916970,4,1,0,0,10000
24071,916980,3,8,0,0,10000
24072,917000,42,10,0,0,10000
24073,917050,1,1,0,0,10000
24074,917200,22,4,0,0,10000
24075,917220,2,0,0,0,10000
24076,917240,55,93,0,0,35000
24077,917290,60,2,0,0,10000
24078,917550,1,2,0,0,10000
24079,917600,0,8,0,0,10000
24080,917610,0,1,0,0,10000
24081,917660,14,2,0,0,10000
24082,917680,421,22,0,0,35000
24083,917690,9,0,0,0,10000
24084,917760,0,2,0,0,10000
24085,917770,1,0,0,0,10000
24086,917800,0,1,0,0,10000
24087,917810,2,0,0,0,10000
24088,917850,7,0,0,0,10000
24089,917870,6,0,0,0,10000
24090,917910,11,2,0,0,10000
24091,917920,40,5,0,0,10000
24092,917990,1,0,0,0,10000
24093,918060,4,2,0,0,10000
24094,918070,15,3,0,0,10000
24095,918080,5,6,0,0,10000
24096,918120,12,0,0,0,10000
24097,918130,12,1,0,0,10000
24098,918140,32,9,0,0,10000
24099,918170,42,9,0,0,35000
24100,918180,9,3,0,0,10000
24101,918260,4,3,0,0,10000
24102,918300,1,0,0,0,10000
24103,918320,5,1,0,0,10000
24104,918380,72,5,0,0,10000
24105,918430,70,19,0,0,10000
24106,918440,6,2,0,0,10000
24107,918480,2,0,0,0,10000
24108,918500,11,3,0,0,10000
24109,918530,86,3,0,0,10000
24110,918550,0,1,0,0,10000
24111,918590,3,7,0,0,10000
24112,918610,5,3,0,0,10000
24113,918620,1,1,0,0,10000
24114,918670,17,1,0,0,10000
24115,918680,3,6,0,0,10000
24116,918690,5,0,0,0,10000
24117,918720,2,2,0,0,10000
24118,918740,6,0,0,0,10000
24119,918820,70,6,0,0,10000
24120,918870,0,1,0,0,10000
24121,918880,7,8,0,0,10000
24122,918900,9,8,0,0,10000
24123,918990,23,5,0,0,10000
24124,919040,3,3,0,0,10000
24125,919150,6,1,0,0,10000
24126,919160,18,2,0,0,10000
24127,919170,15,4,0,0,10000
24128,919200,11,6,0,0,10000
24129,919220,32,7,0,0,10000
24130,919240,0,1,0,0,10000
24131,919300,12,8,0,0,10000
24132,919320,6,0,0,0,10000
24133,919370,610,94,5,5,10000
24134,919560,11,9,0,0,10000
24135,919610,5,4,0,0,10000
24136,919690,14,25,0,0,10000
24137,919890,5,0,0,0,10000
24138,920190,381,79,0,0,75000
24139,920200,3,0,0,0,10000
24140,920280,4,0,0,0,10000
24141,920450,1,1,0,0,10000
24142,920460,38,12,0,0,10000
24143,920500,2,1,0,0,10000
24144,920510,4,2,0,0,10000
24145,920520,68,8,0,0,10000
24146,920550,40,7,0,0,10000
24147,920580,1,0,0,0,10000
24148,920620,3,1,0,0,10000
24149,920640,1,0,0,0,10000
24150,920660,1,1,0,0,10000
24151,920670,3,12,0,0,10000
24152,920680,143,37,0,0,10000
24153,920690,555,318,0,0,35000
24154,920700,1,3,0,0,10000
24155,920710,2,3,0,0,10000
24156,920770,6,1,0,0,10000
24157,920780,1,0,0,0,10000
24158,920800,5,1,0,0,10000
24159,920810,53,20,0,0,10000
24160,920820,7,1,0,0,10000
24161,920830,1,0,0,0,10000
24162,920850,11,1,0,0,10000
24163,920860,6,1,0,0,10000
24164,921050,5,1,0,0,10000
24165,921060,589,774,129,69,350000
24166,921070,80,20,0,0,10000
24167,921390,616,430,0,0,10000
24168,921420,2,0,0,0,10000
24169,921430,27,0,0,0,10000
24170,921450,2,1,0,0,10000
24171,921500,27,23,0,0,10000
24172,921520,4,1,0,0,10000
24173,921590,620,1005,285,289,350000
24174,921630,2155,1780,760,760,150000
24175,921690,0,1,0,0,10000
24176,921700,7,1,0,0,10000
24177,921710,80,10,70,118,10000
24178,921730,12,0,0,0,10000
24179,921740,1,0,0,0,10000
24180,921770,19,7,0,0,10000
24181,921780,260,146,0,0,10000
24182,921850,5,0,0,0,10000
24183,921920,0,1,0,0,10000
24184,921960,3,1,0,0,10000
24185,921970,16,19,0,0,10000
24186,922060,3,1,0,0,10000
24187,922080,15,10,0,0,10000
24188,922090,2,10,0,0,10000
24189,922130,3,5,0,0,10000
24190,922140,32,12,0,0,10000
24191,922150,20,4,0,0,10000
24192,922220,5,2,0,0,10000
24193,922250,22,0,0,0,10000
24194,922320,173,194,0,0,75000
24195,922400,121,1,0,0,10000
24196,922410,7,1,0,0,10000
24197,922450,84,73,0,0,75000
24198,922460,637,43,0,0,150000
24199,922470,13,0,0,0,10000
24200,922510,7,0,0,0,10000
24201,922520,17,0,0,0,10000
24202,922530,20,3,0,0,10000
24203,922550,37,2,0,0,10000
24204,922560,1,0,0,0,10000
24205,922590,3,1,0,0,10000
24206,922630,83,134,0,0,75000
24207,922700,19,1,0,0,10000
24208,922810,9,7,0,0,10000
24209,922880,3,5,0,0,10000
24210,922920,17,3,0,0,10000
24211,923030,3,1,0,0,10000
24212,923050,2,0,0,0,10000
24213,923080,1,0,0,0,10000
24214,923120,0,1,0,0,10000
24215,923130,3,1,0,0,10000
24216,923180,1,7,0,0,10000
24217,923240,6,10,0,0,10000
24218,923260,45,0,0,0,10000
24219,923370,8,0,0,0,10000
24220,923400,3,3,0,0,10000
24221,923420,10,7,0,0,10000
24222,923460,3,5,0,0,10000
24223,923470,270,43,0,0,10000
24224,923480,8,0,0,0,10000
24225,923500,5,2,0,0,10000
24226,923550,3,0,0,0,10000
24227,923590,40,19,0,0,10000
24228,923650,5,0,0,0,10000
24229,923670,11,0,0,0,10000
24230,923690,4,5,0,0,10000
24231,923710,8,0,0,0,10000
24232,923730,8,4,0,0,10000
24233,923790,1,1,0,0,10000
24234,923810,104,12,86,86,10000
24235,923840,94,23,0,0,10000
24236,923880,5,2,0,0,10000
24237,923890,32,14,0,0,10000
24238,923900,14,1,0,0,10000
24239,924020,9,30,0,0,10000
24240,924040,0,4,0,0,10000
24241,924090,3,4,0,0,10000
24242,924100,8,4,0,0,10000
24243,924280,18,1,0,0,10000
24244,924310,10,1,0,0,10000
24245,924360,7,2,0,0,10000
24246,924370,10,3,0,0,10000
24247,924460,6,4,0,0,10000
24248,924500,1,1,0,0,10000
24249,924540,22,8,0,0,10000
24250,924560,6,0,0,0,10000
24251,924650,169,61,0,0,35000
24252,924670,17,11,0,0,10000
24253,924710,16,1,0,0,10000
24254,924780,11,0,0,0,10000
24255,924790,3,0,0,0,10000
24256,924800,6,0,0,0,10000
24257,924810,14,21,0,0,10000
24258,924870,4,1,0,0,10000
24259,924900,32,9,0,0,10000
24260,924940,33,2,0,0,10000
24261,924960,1,2,0,0,10000
24262,925040,14,5,0,0,10000
24263,925060,1,0,0,0,10000
24264,925070,1,0,0,0,10000
24265,925090,3,2,0,0,10000
24266,925170,11,2,0,0,10000
24267,925280,1,0,0,0,10000
24268,925340,19,0,0,0,10000
24269,925360,3,1,0,0,10000
24270,925370,13,0,0,0,10000
24271,925440,231,8,0,0,10000
24272,925470,92,16,0,0,10000
24273,925490,9,2,0,0,10000
24274,925520,26,9,0,0,10000
24275,925540,0,1,0,0,10000
24276,925550,27,3,0,0,10000
24277,925630,1,3,0,0,10000
24278,925670,9,18,0,0,10000
24279,925690,13,17,0,0,10000
24280,925700,2,2,0,0,10000
24281,925900,9,1,0,0,10000
24282,925910,12,2,0,0,10000
24283,925930,28,3,0,0,10000
24284,925940,12,7,0,0,10000
24285,926010,13,3,0,0,10000
24286,926070,1,0,0,0,10000
24287,926090,0,1,0,0,10000
24288,926140,286,29,51,51,10000
24289,926170,7,0,0,0,10000
24290,926240,2,0,0,0,10000
24291,926250,7,0,0,0,10000
24292,926310,80,14,0,0,10000
24293,926350,5,0,0,0,10000
24294,926370,4,8,0,0,10000
24295,926410,10,6,0,0,10000
24296,926440,0,1,0,0,10000
24297,926470,6,2,0,0,10000
24298,926480,1,3,0,0,10000
24299,926490,2,0,0,0,10000
24300,926520,34,4,0,0,10000
24301,926610,3,0,0,0,10000
24302,926720,5,1,0,0,10000
24303,926810,39,23,0,0,10000
24304,926820,12,0,0,0,10000
24305,927050,5,0,0,0,10000
24306,927080,3,0,0,0,10000
24307,927190,20,10,0,0,10000
24308,927250,1225,228,0,0,150000
24309,927270,187,55,229,229,10000
24310,927310,77,11,0,0,10000
24311,927580,2,2,0,0,10000
24312,927670,0,1,0,0,10000
24313,927810,57,10,0,0,10000
24314,927840,14,3,0,0,10000
24315,927850,11,2,0,0,10000
24316,927860,39,15,0,0,35000
24317,927890,1476,90,31,31,75000
24318,927930,11,8,0,0,10000
24319,927970,3,2,0,0,10000
24320,927990,408,38,0,0,75000
24321,928060,11,4,0,0,10000
24322,928130,3,1,0,0,10000
24323,928140,1,2,0,0,10000
24324,928160,3,0,0,0,10000
24325,928170,27,9,0,0,10000
24326,928180,11,2,0,0,10000
24327,928230,3,0,0,0,10000
24328,928300,15,0,0,0,10000
24329,928350,1,1,0,0,10000
24330,928370,7,1,0,0,10000
24331,928390,73,7,0,0,10000
24332,928460,3,7,0,0,10000
24333,928520,66,10,0,0,10000
24334,928610,9,11,0,0,10000
24335,928620,1,0,0,0,10000
24336,928660,4,0,0,0,10000
24337,928670,7,0,0,0,10000
24338,928680,12,0,0,0,10000
24339,928690,4,0,0,0,10000
24340,928780,0,2,0,0,10000
24341,928790,2,11,0,0,10000
24342,928800,0,1,0,0,10000
24343,928810,1,0,0,0,10000
24344,928830,4,1,0,0,10000
24345,928840,53,12,0,0,10000
24346,928880,0,7,0,0,10000
24347,928940,3,1,0,0,10000
24348,928970,7,0,0,0,10000
24349,929000,31,2,0,0,10000
24350,929020,1,0,0,0,10000
24351,929030,3,4,0,0,10000
24352,929060,31,11,0,0,10000
24353,929080,0,2,0,0,10000
24354,929120,29,3,0,0,10000
24355,929140,2,0,0,0,10000
24356,929170,8,2,0,0,10000
24357,929180,0,1,0,0,10000
24358,929200,226,77,0,0,10000
24359,929210,1,1,0,0,10000
24360,929230,6,1,0,0,10000
24361,929280,2,0,0,0,10000
24362,929290,8,7,0,0,10000
24363,929300,22,6,0,0,10000
24364,929310,11,5,0,0,10000
24365,929320,8,0,0,0,10000
24366,929330,11,6,0,0,10000
24367,929410,4,0,0,0,10000
24368,929420,1,0,0,0,10000
24369,929430,5,6,0,0,10000
24370,929440,2,0,0,0,10000
24371,929460,7,1,0,0,10000
24372,929470,0,1,0,0,10000
24373,929530,2,1,0,0,10000
24374,929600,15,3,0,0,10000
24375,929610,0,1,0,0,10000
24376,929640,3,0,0,0,10000
24377,929670,29,5,0,0,10000
24378,929730,14,11,0,0,10000
24379,929800,1,3,0,0,10000
24380,929810,2,8,0,0,10000
24381,929840,6,19,0,0,10000
24382,929850,27,1,0,0,10000
24383,929860,160,20,3,3,75000
24384,929910,8,0,0,0,10000
24385,930010,8,10,0,0,10000
24386,930110,2,0,0,0,10000
24387,930300,5,1,0,0,10000
24388,930310,36,0,0,0,10000
24389,930320,9,2,0,0,10000
24390,930330,14,11,0,0,10000
24391,930360,1,0,0,0,10000
24392,930420,5,9,0,0,10000
24393,930430,2,0,0,0,10000
24394,930480,2,1,0,0,10000
24395,930500,6,1,0,0,10000
24396,930580,3,3,0,0,10000
24397,930600,1,0,0,0,10000
24398,930630,6,0,0,0,10000
24399,930640,17,1,0,0,10000
24400,930650,0,1,0,0,10000
24401,930690,3,0,0,0,10000
24402,930780,197,38,73,73,10000
24403,930850,3,4,0,0,10000
24404,930860,1,0,0,0,10000
24405,930930,5,0,0,0,10000
24406,930940,6,2,0,0,10000
24407,930970,2,1,0,0,10000
24408,931040,2,1,0,0,10000
24409,931070,62,20,0,0,10000
24410,931090,7,0,0,0,10000
24411,931120,8,1,0,0,10000
24412,931140,1,4,0,0,10000
24413,931150,4,0,0,0,10000
24414,931170,3,0,0,0,10000
24415,931200,6,0,0,0,10000
24416,931210,2,0,0,0,10000
24417,931220,13,10,0,0,10000
24418,931250,3,8,0,0,10000
24419,931260,83,42,0,0,35000
24420,931360,4,4,0,0,10000
24421,931430,5,3,0,0,10000
24422,931470,8,1,0,0,10000
24423,931490,3,9,0,0,10000
24424,931500,703,31,475,475,35000
24425,931540,12,4,0,0,10000
24426,931570,4,2,0,0,10000
24427,931620,7,1,0,0,10000
24428,931630,16,2,0,0,10000
24429,931650,82,88,0,0,35000
24430,931690,163,30,0,0,35000
24431,931700,138,12,0,0,10000
24432,931780,1,0,0,0,10000
24433,931820,0,1,0,0,10000
24434,931830,10,4,0,0,10000
24435,931870,1,0,0,0,10000
24436,931930,32,2,0,0,10000
24437,932070,6,0,0,0,10000
24438,932120,7,1,0,0,10000
24439,932150,1,1,0,0,10000
24440,932160,31,24,0,0,10000
24441,932180,5,15,0,0,10000
24442,932240,16,3,0,0,10000
24443,932250,13,4,0,0,10000
24444,932270,5,0,0,0,10000
24445,932290,1,0,0,0,10000
24446,932300,4,0,0,0,10000
24447,932310,4,4,0,0,10000
24448,932330,9,0,0,0,10000
24449,932350,2,1,0,0,10000
24450,932420,2,0,0,0,10000
24451,932450,4,0,0,0,10000
24452,932480,9,2,0,0,10000
24453,932500,63,2,0,0,10000
24454,932560,1,0,0,0,10000
24455,932570,72,6,0,0,10000
24456,932670,1,5,0,0,10000
24457,932730,3,1,0,0,10000
24458,932790,6,1,0,0,10000
24459,932800,13,1,0,0,10000
24460,932810,7,7,0,0,10000
24461,932820,5,0,0,0,10000
24462,932850,321,39,75,75,35000
24463,932870,10,12,0,0,10000
24464,932920,1,1,0,0,10000
24465,932940,16,13,0,0,10000
24466,932970,1,1,0,0,10000
24467,932980,78,34,0,0,10000
24468,933030,4,2,0,0,10000
24469,933040,3,12,0,0,10000
24470,933050,1,5,0,0,10000
24471,933060,16,7,0,0,10000
24472,933070,7,10,0,0,10000
24473,933080,19,12,0,0,10000
24474,933120,15,3,0,0,10000
24475,933140,15,2,0,0,10000
24476,933210,6,1,0,0,10000
24477,933250,4,1,0,0,10000
24478,933290,9,5,0,0,10000
24479,933300,216,179,0,0,35000
24480,933380,9,4,0,0,10000
24481,933390,3,3,0,0,10000
24482,933450,311,35,14,14,35000
24483,933540,41,20,0,0,10000
24484,933590,1,1,0,0,10000
24485,933630,9,20,0,0,10000
24486,933660,6,2,0,0,10000
24487,933690,4,23,0,0,10000
24488,933700,26,17,0,0,10000
24489,933710,7,10,0,0,10000
24490,933770,10,1,0,0,10000
24491,933840,8,2,0,0,10000
24492,933880,34,3,0,0,10000
24493,933900,0,1,0,0,10000
24494,933920,3,2,0,0,10000
24495,933930,8,3,0,0,10000
24496,933940,331,48,0,0,10000
24497,933970,6,7,0,0,10000
24498,934020,1,12,0,0,10000
24499,934060,87,17,0,0,35000
24500,934070,27,0,0,0,10000
24501,934120,16,5,0,0,10000
24502,934180,5,2,0,0,10000
24503,934220,4,3,0,0,10000
24504,934250,1,1,0,0,10000
24505,934410,5,0,0,0,10000
24506,934470,6,3,0,0,10000
24507,934480,2,0,0,0,10000
24508,934500,2,4,0,0,10000
24509,934510,0,1,0,0,10000
24510,934540,43,10,0,0,10000
24511,934550,1,0,0,0,10000
24512,934580,117,1,0,0,10000
24513,934590,0,2,0,0,10000
24514,934600,6,1,0,0,10000
24515,934710,4,7,0,0,10000
24516,934800,2,0,0,0,10000
24517,934810,10,2,0,0,10000
24518,934830,8,7,0,0,10000
24519,934840,1269,66,0,0,150000
24520,934850,131,13,0,0,35000
24521,934860,213,6,0,0,35000
24522,934950,3,6,0,0,10000
24523,934970,1,3,0,0,10000
24524,934990,7,6,0,0,10000
24525,935030,2,9,0,0,10000
24526,935070,34,8,0,0,10000
24527,935110,3,3,0,0,10000
24528,935120,39,0,0,0,10000
24529,935180,1,6,0,0,10000
24530,935240,1,4,0,0,10000
24531,935260,34,8,0,0,10000
24532,935270,538,86,434,688,75000
24533,935350,5,1,0,0,10000
24534,935440,12,1,0,0,10000
24535,935450,0,6,0,0,10000
24536,935460,0,6,0,0,10000
